N,P,K,temperature,humidity,ph,rainfall,label
110.53048097153808,56.514266485644875,57.19875455269428,26.795538477848734,84.1388737224143,6.020337013378951,199.8964808311983,rice
94.88134956597247,59.76876741742146,61.56143155024347,31.37625123203519,85.00411489815302,6.4960805996191455,219.6502788943623,rice
99.67024193565045,64.49879661444402,52.51518652291801,28.456024365460127,87.91613052053265,6.373112816002037,232.22921609769546,rice
116.36866759940597,55.74840010499123,56.46002029998788,25.94214868393809,86.11130720209937,6.090653218173371,254.7254132776888,rice
109.47002831993237,56.195024708336824,54.45096284597181,28.67853889096601,86.11944238929757,6.408232954438878,230.0730755212825,rice
89.89503923335178,70.31670134220042,71.97251782063681,25.968028273789034,86.53074610016004,6.321466347681226,233.36141974967563,rice
104.3902951511522,73.40136359177566,58.820351816706335,25.504256888653867,84.05170192996368,6.06726749001452,224.17182567815507,rice
111.96371909011859,56.549258006425525,61.491919677592655,27.458942759818118,90.4709831836202,6.881733106468405,211.72828067699197,rice
96.73707038321186,66.96107251379381,64.5459432641754,32.116768314340085,88.95982046331491,6.1601769773032355,239.76637076730773,rice
107.39135720388606,65.46988120798243,63.38182687404865,30.166686723972884,90.42323897611418,6.595539747759382,241.21774718974106,rice
98.88587946455431,60.978091242888816,68.04339311005572,25.45766082253191,88.42168327218225,6.15166529691816,225.71862057337043,rice
108.52301241738199,61.27399378679936,60.30957698770766,24.100359647550203,89.36563391506805,6.411371045285269,279.0813680826365,rice
97.94814510031333,61.46100218442626,61.66255789140504,31.443633199408687,87.26176116903262,6.319755381442585,240.19741274291349,rice
101.24406082104238,57.023775902996476,61.293933285988714,30.18407937464943,84.93371175147234,6.283242418536719,207.49697962652067,rice
107.96697752616562,49.84542063477483,56.27385435152274,28.4430296876613,91.41381007308586,6.233562434731753,211.12001183267003,rice
112.54104712960394,50.346573997225036,45.34129362253279,28.600036125133332,86.24486443911847,5.994691795717322,242.70891118248383,rice
101.62533809180799,56.23947579508848,51.46463734219404,29.68114332070036,89.12550294489665,6.225206034055154,271.16592490119166,rice
92.86610155782564,49.829832193835074,55.387279534125035,27.386034959111257,88.10834862330672,6.1896909855359175,233.80138491285743,rice
91.65640383873037,69.6250973604884,59.45232547738287,30.29323957897032,88.35681336594426,6.3641883047884455,239.2441820058051,rice
102.98472373344876,64.28481839911696,68.86101686754954,27.991302924253674,89.27250939397128,6.227566076428193,261.0029303862368,rice
95.49071798627153,72.00626955273877,59.732280329037714,23.92306224470488,87.82026103727698,6.07973708563128,246.0160887247181,rice
95.6491734713174,57.02544377856813,47.40306179369646,26.36923420187731,81.4403016834276,5.854024294128569,244.01036640360743,rice
105.23866772433888,62.8363837452331,53.55349237913858,27.38072160964505,87.49099365227357,5.9604088277018645,262.5849575441788,rice
105.84908193717115,58.52690550780224,60.179238926630205,28.02095701986888,82.39566282893928,6.188205654369851,207.95039380005502,rice
93.32253326736723,58.12599804742697,71.98457684566348,29.102107153167523,86.07205252554301,6.393145695339039,259.98388591465005,rice
106.16422455275179,60.397535799467825,55.687088148629506,29.245558284033976,88.48371346355438,6.473798305006933,240.87929504204925,rice
106.9970181021289,56.43176525626288,68.78262710422884,27.993999011731,92.68815218156317,6.077703045477608,268.39909507913126,rice
101.31940522308432,55.65721330923701,56.77409443963786,26.6991317295142,88.56041486600479,6.380708872008875,210.65749990153552,rice
99.83763605159345,74.28180239074575,71.51695446733808,28.59080917418508,87.5950086954205,6.2800078316795656,240.33794931826043,rice
93.1813828986773,58.2841564171777,48.8761061741494,28.4980578065132,89.11798984925686,6.129203384425156,264.34966908225084,rice
91.82822891331773,50.2375007986012,61.49634545706648,30.117745756530386,91.70981922864468,6.135278934282765,251.9670208357824,rice
99.74327686999528,58.84915133372787,65.89106624991115,29.130807196033548,83.55901960753937,6.619135087431474,259.50228385368627,rice
95.82958198993647,62.63869022291606,63.29353457521826,28.151684414559767,86.12423711538645,6.0820941580154875,224.36114822521387,rice
107.8181934617291,63.62400103062955,57.52923778609263,29.42924677662086,80.37864344842481,6.537191425093026,181.5071555305475,rice
97.58372705731246,52.535534035825705,51.36879016186063,30.4020669684463,86.33074699672026,6.336625970432679,223.8269855280204,rice
103.18027218148748,60.5121459404017,51.446718505409535,29.99066704861785,86.26560854209671,5.860854525335062,214.29712097585218,rice
110.0050652708954,65.66814494742329,57.67565243728094,26.62685573920393,86.69591237195654,6.769186995890211,234.54838630578882,rice
102.86694431460712,66.86855636021228,61.59192772684342,26.852394635448242,87.00912537728756,6.232099685146484,224.06944408725397,rice
104.85086362424653,60.346305905381996,64.8842671814372,27.298208549728542,87.69658797579022,5.750449828866973,247.90819186756204,rice
102.30992317265328,66.65340073239769,40.69163081204207,32.72093676195182,87.15102592961206,6.5270457041843795,199.00235182186174,rice
104.0851593670838,52.97722957884229,55.84154026202796,32.28507838466697,87.02329399809163,6.304358218294931,246.75169326721885,rice
103.30454591981737,61.00279270095717,62.43307334977484,33.50853896309569,87.35595300741603,6.300274761678742,251.2663599001903,rice
107.37017288638656,67.91353537040254,64.25820148019457,24.64248771817379,91.58357883075274,5.963413651745328,232.56588663097583,rice
94.97149433320428,59.57241102271338,62.191749402023206,28.303393038625682,88.5548018855882,6.653427817264662,236.3383575378495,rice
98.37228909806234,66.42724778858904,67.9298032594976,24.430980462157518,88.99350017462464,6.425293185577725,217.5609124160002,rice
109.1713787554108,58.999629419783155,60.837176356476945,27.067320439290327,87.53894761895367,5.9759312282762,188.99872793514265,rice
110.63003375483315,54.35359101121115,53.39071767029129,22.116524715990714,85.90259563077625,5.919227551648126,266.0503790034092,rice
106.7321139289509,55.41233103214851,75.0162387022954,29.954413717478985,86.68792154122845,5.625148571281606,282.2735643147685,rice
90.73618355490936,49.03067502028739,66.8171362133976,33.59938101584818,90.96068204627629,6.3909772800130895,239.86885854163214,rice
105.68943705853539,65.05952393191177,61.87460949312917,27.76050275987969,87.3435171802512,6.061508852783331,217.98312307833064,rice
88.71362123869743,59.344402488035,53.409392618993884,24.74102670696057,87.9497353778837,6.59800057158615,247.95791515005783,rice
89.52999597584548,53.402479089531084,66.27180791992144,25.043781516154226,86.93841712500743,6.387513024756138,200.79138862840912,rice
100.7025033743064,51.10649670054531,55.99088237365858,28.299454835356343,83.51751566617082,6.3601186844901,224.50905502683298,rice
103.68326636278098,61.49276089376441,69.09426953315896,27.81306125661977,86.42648614718686,6.2805743757580705,238.5824507259097,rice
100.32573380217136,60.27061127469255,55.32005541462163,25.84274770612263,83.99348682050076,6.687394185796735,193.90341911521787,rice
95.38063201469396,55.21061822953868,65.96616251296294,26.76262580426993,90.61935518168434,6.081627343939033,231.97485405559505,rice
94.43101964493495,74.30099418515593,52.08267720646992,28.27455177556757,89.08444220233025,6.353449774362875,220.36780852805728,rice
99.13452866844382,60.29207647986073,59.01998665581007,29.909697791987274,93.02630750397837,6.110627053748042,190.75492551052304,rice
99.41145301099164,77.19806225102879,54.64216954686846,31.597792013610167,91.6942520351911,6.111602939573001,239.22457697963188,rice
110.85597748752359,57.47248172675009,58.64279759931759,26.04579771512839,84.96310817326783,6.0876806137334984,194.4014933309436,rice
100.22722312172817,54.86684512627572,61.558572745271654,23.61026088449093,88.32720058053614,6.458382240402231,175.15660893571362,rice
102.49371046565048,68.18445994982194,51.93572654205863,31.681430967094258,88.54754752341512,6.073747036060398,223.60577305855736,rice
103.72217941681149,60.506702609416074,63.591706616309125,25.198316017301586,87.9234020600902,5.896571375773755,222.2193484662825,rice
93.9739490569014,55.096467049401554,68.24062116806958,30.228275301485674,89.02284530226794,5.976921808831856,217.08978875762995,rice
108.08731799986123,60.94477942426603,75.46219693321129,28.48329459848593,87.98012279122509,6.172720883949375,228.33852261955707,rice
98.9835344241297,64.72072451125727,66.37801544529722,25.535026348730128,84.17191761610556,5.790948656724176,237.6997831728136,rice
92.64422262550751,45.647396046983445,62.590524030206424,33.732498793581975,87.48482272115027,6.459622693612911,227.04573396368912,rice
99.34073564539239,66.12717655325179,58.06483637207566,28.168480785179757,88.30424451549004,6.082977386589238,249.80105873841308,rice
98.83360162203061,54.96169893671437,63.57673229046936,25.253830045522406,87.57045289342283,6.247720250838949,252.14738914578945,rice
103.16465488586636,59.833153608365706,65.45177532800191,30.975518872543283,88.89452576587965,6.252588154960845,192.204094191246,rice
92.89924224616418,57.96516863763555,55.936585318938114,27.032571742536383,87.64162481224277,6.382423188589183,223.23753054852273,rice
103.24334429217468,60.42982943206747,46.83022289097419,25.151661515453114,87.13978111069596,5.947576314289723,239.9982182499051,rice
110.20500554895798,68.12507901131545,58.577047527131946,31.22681534212488,87.87166864300528,6.16572850722049,209.6649334114765,rice
97.98353542341248,57.41215454305848,61.13610814916992,27.901434952624662,87.50761505038354,6.359234542436587,254.76615686965854,rice
106.33036090294216,50.10068021033398,42.973859100653634,29.835799778098185,84.08280325396144,6.193808649526829,195.747174348516,rice
87.98679708279987,63.609751521365254,65.06103440201764,26.0587239981832,81.02239426963773,6.113438887936879,234.79510013506365,rice
90.1405895415058,61.22239946519437,59.897934338846696,28.94822874900272,87.79895092103538,6.006732764779611,254.91428754161228,rice
98.9431361798202,59.81796973660045,53.778213606178696,26.391794372021224,85.28799321493275,6.206763485019144,267.79271200355856,rice
90.85399238045763,49.24292401415506,69.80780218329072,26.976690807120335,85.8273181533502,6.509976171849019,209.8596115065784,rice
112.1733980903129,64.51950580892846,56.74725727902865,32.89327053316376,85.98571269249166,6.4355238430023265,232.4823145101623,rice
108.67827526265866,70.41007464484568,60.21336099377178,25.61645532413454,88.64993035734778,6.080571157561973,275.3346811881656,rice
100.91023554055158,57.56452299125261,61.23120203909939,24.13218427617576,85.07096490372336,6.550103476986107,208.5776430257151,rice
66.27574181098383,47.68326376263643,57.90469436441998,20.057732173107645,63.32015895268606,6.560801227857635,63.1515777771513,wheat
87.51111376629572,43.38660080578932,48.32777989029968,21.377753974006293,61.854100031335534,6.863971943020402,93.04168620750903,wheat
69.63734808016548,49.63920064040619,50.380087499313895,19.081949937537058,65.09489475470843,6.876958939072406,79.48580065874694,wheat
83.93756114424835,43.17523635228557,44.405268884406624,16.23624674628776,53.44547803541333,7.2640517824850805,65.80659695231931,wheat
73.1562198034519,43.6159335005554,52.049377985394,20.267430627168476,62.86824496119915,6.604230640357765,73.60731905177991,wheat
77.35483292073583,43.75654436908226,60.71563717346662,19.563779061882876,62.44959262016606,6.915720317166853,84.7789488123777,wheat
76.50851298919756,38.51584026022077,52.66458634501761,17.088726730117703,58.23794439416748,6.896591004688774,85.3190255952803,wheat
75.17726313946719,46.54416506299482,61.34809963090159,19.021631888891896,68.67227704726798,6.891377411407886,60.326977007034856,wheat
81.27784684253777,46.90579192441389,58.59835169388497,19.958559594418244,59.538480053387424,6.443925440927659,73.25813952261646,wheat
67.91232954825583,42.09738275097639,53.923856029470734,22.11812642609471,61.3155717660766,6.4510292344912035,78.70502223516785,wheat
84.97192905538043,41.95108547840309,49.10655222218055,18.53182442191326,57.383672289725865,6.912070108460965,73.99209876160182,wheat
78.49610369922523,40.5625391109895,47.083611331177266,20.06515960862684,58.757222826360774,7.181740962808352,71.66969845321165,wheat
76.87237271459905,49.66295415936545,40.54422844711312,14.68491424070832,54.91447895143302,7.065646025856796,70.40118211756294,wheat
96.31832738056877,42.17876200671306,51.23034202131358,21.841238230563732,66.68697629386375,7.265375894159099,85.06971858827619,wheat
83.53385438176218,47.96263474600592,55.18907384111092,17.305764281288177,57.27267038859231,6.749156385647262,73.58179481229226,wheat
71.22309958893938,48.481937237283574,56.36870139047007,18.691548253632337,64.9251002701842,6.464577721466624,73.38617117266901,wheat
69.02648066164329,35.667316914634696,49.44879542771534,18.23621373183622,65.04483247747378,6.907702921138695,66.46510979725663,wheat
90.45077138611823,51.10516847762676,53.88065135645744,18.009284452492032,56.80186921092174,6.656948305982237,84.07290516420156,wheat
90.7048858827884,52.71621764136094,46.74100385475817,16.07416222787381,60.469620823037346,6.307890158609287,77.69306428487317,wheat
73.7699784475111,42.66981749065879,39.368646218221365,19.61280023090105,58.22433053446029,6.457520791072428,51.064481555986255,wheat
74.77070912457803,53.86125798334872,61.07506143031913,17.50962477739641,57.99262646546073,6.867193564018756,66.68012134009757,wheat
77.51493249849555,48.83040139192345,58.17955482589538,18.282999500960102,59.32108749941011,6.530504353310859,68.10933038300116,wheat
73.1126759008206,46.83682753408089,56.09056417488833,16.759778940192586,64.9756285631984,6.682219099739358,74.82193921376303,wheat
68.77323600710147,32.87879869863529,55.89363597574033,20.096495110366938,59.062241476272625,6.766747679306218,79.2994934808675,wheat
61.97878452594548,42.35473661326853,55.29509786414552,15.782372916466628,60.978526440555434,6.410854548844148,78.88691652027939,wheat
74.70298764752097,36.92434092047245,57.76492902971447,16.90838491693756,57.299158543285394,6.800142299307736,84.57197791190596,wheat
66.53481817518002,45.308399249239855,52.85877666887048,20.00172881573681,60.58813851759075,6.658243040229169,68.10341482792734,wheat
75.71786569205312,39.639304940071966,30.52433011003595,19.445879575674947,63.01311613695398,6.15926689111454,66.58557746075051,wheat
80.15961884170999,55.2874773485585,50.13862471783605,16.922660294003542,59.3903451963172,7.093719104787046,69.6169651739622,wheat
68.34006661124789,42.58628238908984,43.64447594494192,18.76578568465539,65.4155948615652,6.830769818279007,72.8970541489476,wheat
72.5682394257038,37.18404595651671,55.88739851431439,18.331352739805595,59.39840028803125,7.5482768919612155,77.48960756971405,wheat
68.73507458254014,42.86821201897229,57.656304727978366,18.745419222831824,55.20574007227545,6.979807233643801,69.43213262050838,wheat
90.61081480181288,50.40024032857324,47.017854028941656,21.275535450426077,60.22618503509135,6.963193418780555,79.03944014412062,wheat
67.94702787507606,41.78225083841269,56.86640545054107,17.774653447102494,58.65450512252668,6.511219355162662,78.52999221327885,wheat
92.18770766035954,39.66233542872864,50.16146304448505,21.559811203400095,59.734528695847615,6.863092949062433,66.146720598776,wheat
